title,price,price,title
Best SellerGold plated Open Jump Rings in canada,8.00,,
100% Authentic NELK Boys FullSend Face Mask,18.75,,
Fair Trade Bandana - Bandana - Bandanas - Boho headband - Boho bandana - Hair accessory - Hairband - Hippie headband - Boho scarf - Bohemian,22.06,,
Chill the Fuck Out - Essential Oil  Solid - Aroma Solid - Fragrance - Natural Fragrance - Solid Perfume - Gift Idea,33.15,,
"Wool red and black headband, narrow lined headband, headband with checked fabric, ethical accessory for women, warm earmuffs, celtic, boho",2.00,,
LARGE Puppy Dogs 3D Face mask,15.30,,
"Bath Salt Soak Gift Set - Sample Size Bath Salt Soaks, Bath Products, Natural Organic Bath Products, Aromatherapy, Organic Spa Gift Set",17.00,,
CUSTOM Handmade Resin Lash Tile/Palette,25.00,,
"MINECRAFT MASK, Kids Face Mask, Creeper, Minecraft,  Children's Face Mask, Canada Face Mask, Boys Mask, Canada Mask, Child Mask, Kids Mask",36.00,,
"20% OFF Premium linen mask, 3 sizes, Plain face mask, Fitted Face mask, 3 layers mask, Filter pocket & Nose wire mask, Face mask Canada",6.99,,
"Thrive & Co 100% Pure Lavender Essential Oil 15ML - Therapeutic Grade, Steam Distilled, Undiluted, Non-GMO, All Natural",8.99,,
Pandora Cheerful Cow Charm,6.52,,
"Natural Bronze Celtic Knot Cross Pendant with Mother of Pearl, Celtic Cross, Antiqued Bronze, Cast Bronze Pendant, One, JH15-038",9.50,,
"READY TO SHIP, light absorbency liner, 10 inch liner, plus size, waterproof liner, reusable, menstrual, double snap, floral, Canadian shops",17.00,,
"Japanese Cotton Shiba Facemask, Nose Wire, Filter Pocket, Adjustable Ear Loops, Reusable, 3 Layers, Handmade in Canada, Matching Scrunchie",8.00,,
Health Canada approved - reusable medical face shield - foam-free and latex-free,65.00,,
"Bath Salt Soak Gift Set - Sample Size Bath Salt Soaks, Bath Products, Natural Organic Bath Products, Aromatherapy, Organic Spa Gift Set",35.00,,
CUSTOM Handmade Resin Lash Tile/Palette,21.00,,
"9"" moderate cloth pad",37.79,,
Copper Masks 2.0 New (Safer & Stylish),14.00,,
"Interesting Sterling Silver ""Memphis"" Estate Pendant",24.70,,
Large Velvet Scrunchie | Beige Scrunchie | Caramel Scrunchie | Jumbo Scrunchie | XXL Scrunchie,6.00,,
"African Green Opal Beads, 10mm, Natural African Opal Beads, Earthy Beads, Gemstone Beads, Natural Opal Beads, Strand, MAN15-003",9.00,,
"10 Candy Cane Christmas Antique Silver Charms, 26x9mm Christmas Charms, Jewelry Making Supplies",11.25,,
"TRIPLE LAYER Face Mask, Adjustable Elastic + Nose Wire Face Mask. Filter Face Mask. Washable Face Mask. Reusable Face Mask.",12.00,,
Huge natural amethyst cabochon - loose untreated amethyst 28.45 CRT - oval shape 24 x 18 mm - February birthstone,25.00,,
"Lucky Valentine SelfTie Headband Collection| Floral, Teal, red, pink, comfy headband | DoubleKnot || 4 patterns || Shop-Wide Combo Discounts",16.00,,
Custom listing for Laci -Ivory horsehair bridal cocktail hat - ivory wedding fascinator -  couture wedding hat,12.00,,
CUSTOM Handmade Resin Lash Tile/Palette,14.00,,
"9"" moderate cloth pad",5.60,,
Copper Masks 2.0 New (Safer & Stylish),8.00,,
Ammolite/Ammonite,21.00,,
New Set Pastel Yellow Blue Coral Purple Plain Scrunchies,37.79,,
Pug Face Washable Adult or Child Face Mask with 2 Filters Reusable Face Protection,14.00,,
CABOCHON,24.70,,
"Waffle Scrubby Squares - Organic cotton mini  facecloths / 5 pack - Black, Rust, Periwinkle, Mixed pack",17.60,,
Multifunction scarf,12.00,,
Purple Sparkly Spider Web Fabric Tie on Head Band,15.00,,
Set of 2 Athletic Fabric HEADBANDS Floral Watercolour Girls Ladies Light Weight Comfort Hair Accessory Sports Performance Band,31.77,,
Floral bridal hair chain Draped headpiece Gold wedding hair chain Flower draped chain Boho hairpiece Wedding hair comb SOLANGE,15.00,,
CUSTOM Handmade Resin Lash Tile/Palette,6.99,,
"9"" moderate cloth pad",8.99,,
Copper Masks 2.0 New (Safer & Stylish),17.00,,
Ammolite/Ammonite,16.13,,
"BATH BOMBS Rosemary Peppermint, Lemongrass Bergamot, Grapefruit Lavender Set, Premium Essential Oils, Aromatherapy, Giftsets",14.00,,
Headband/Bandeaufemme/Bandeauenfant/Boho/Headband/Québec/Accessory/Faitmain/CadeauNoel/Cadeaue Teacher/Fleuri,24.70,,
"Face mask 100% premium cotton, masque, reusable, pleated, machine washable, triple layered. Proudly Made in Canada language of love",11.16,,
White Floral Hair Scrunchies,13.95,,
Designer Fantasy Cut Smoky Quartz,8.00,,
Set of 3 White Oval Opal Cabochon Gemstones 3.94 Carats,8.76,,
Ammolite Natural polished,10.95,,
"Elegant Logo, Beauty Logo and Watermark, Professional Business Logo Design, Photography Logo Design - S91",21.95,,
TURMERIC & HONEY SCRUB / Brightening scrub/glowing skin/Wholesale  Available. Send us a message for bulk orders,229.00,,
"Magickey Teknik®, 6 items package deal for a better global health, Woman Personal Beauty kit, a great wellness everyday . A GREAT GIFT",9.99,,
"Face Roller-Rose Quartz, Face and Eye Roller, Face Beauty Massager, Massage Tool, Skin care Massager, Rose Gold Plated, 14x5.5cm (391077005)",7.17,,
4 prong hair fork comb clip stick metal antique copper hand made accessories for women long hair amber topaz bun holder glass beaded fancy,19.99,,
Vintage Mint Granny Hanky Scrunchies,16.13,,
Orange Garden - Set 10 nails - Luxury press on nails | Flower nails | Coffin nails | Stiletto | Long press on | Short nails | False nails,37.79,,
"Hair Comb, Pressed Flower Hair Comb, Wide Tooth Comb, Hair Brush, Decorative Comb, Resin Brush, Resin Comb",14.00,,
2.5mm Round White AAAAA loose cz stone cubic zirconia Best quality Diamond Brilliant Cut Loose stones,24.70,,
"Recycled wools. Lightweight houndstooth wools for sewing, dollmaking and crafting. Sold by the piece. 9"" x 18""",6.00,,
"Cotton face mask,Three layers floral mask 100% cotton, with adjustable ear elastic, removable filter pocket and nose wire. “ToosiGoli”",22.00,,
Toadstool/Mushroom Stitch Marker Charm Set,62.00,,
CUSTOM Handmade Resin Lash Tile/Palette,8.75,,
"9"" moderate cloth pad",15.30,,
Copper Masks 2.0 New (Safer & Stylish),17.00,,
Ammolite/Ammonite,22.99,,
"Eyelash Tray, Crystal Tray, Resin Tray, Eyelash Organizer, Crystals, 21st Birthday Gift For Her, Best Friend Gifts",8.50,,
Pure Silk Scrunchie | Silk Hair Women’s Hair Scrunchies | 3 Sizes - Sienna,4.50,,
Washable Cloth Face Mask  - 3D Type - Adult Sizes - Coral,5.00,,
"Pandora Cheerleader, Mega Cheer Charm",37.79,,
12mm KC Gold Hook Dangle Earring Blank Bezel Cabochon DIY Jewelry Set of 10 (5 Pairs),14.00,,
12mm Dark Rose Gold French Lever Earring Blank Bezel Cabochon DIY Jewelry Set of 10 (5 Pairs),24.70,,
Genuine Black Cow Hide Thick BDSM Fetish Leather Flogger 75 Thud Soft Tassels/Falls,20.00,,
"Add a charm (over 50 to choose) to your necklace or bracelet, sterling silver charms, add-on item, customize, personalize, charm bracelet",49.80,,
"9"" moderate cloth pad",83.00,,
Copper Masks 2.0 New (Safer & Stylish),18.00,,
Ammolite/Ammonite,15.99,,
GIPSY headbands - Female - 5 colors - One size fit,46.92,,
"Deep Blue Navy Turban Head Wrap, Wide Hair Band, Women's Yoga Wrap, Turband, Stretch Headband, Hair Accessories, Gifts for Her, Gift Ideas",69.00,,
New York Islanders NHL Face Mask (Official Fabric)  with Adjustable Elastic Loops and Free shipping,7.99,,
Electronic Gift Card 25,15.00,,
"Royal Albert Pink Roses American Beauty and Lavender Rose Teacup, Saucer and Plate, Vintage Layered China, Mother's Day, Bridal Shower Gift",16.00,,
20mm Van Gogh Starry Night Round Cabochon DIY Jewelry,14.00,,
Vintage Mint Granny Hanky Scrunchies,24.70,,
4 prong hair fork comb clip stick metal antique copper hand made accessories for women long hair amber topaz bun holder glass beaded fancy,20.00,,
Orange Garden - Set 10 nails - Luxury press on nails | Flower nails | Coffin nails | Stiletto | Long press on | Short nails | False nails,9.00,,
"9"" moderate cloth pad",17.60,,
Copper Masks 2.0 New (Safer & Stylish),22.00,,
Ammolite/Ammonite,26.07,,
GIPSY headbands - Female - 5 colors - One size fit,10.50,,
White Flowers luxury press on nails - flower nails - flowers press on - long nails - coffin nails - short press on - stiletto - flowers,6.95,,
Two natural Alexandrite 0.58ctw,4.50,,
Sterling silver charm vintage # S 958,444.00,,
Young Living Purification Essential Oil 15ml,9.00,,
"Blue and White Floral Stretch Lace Scalloped Both Sides 6.5"" Wide 1 Yard Made in USA #14",32.00,,
Elastic Braided Headbands - Yoga Headband - Workout Headband - Fitness Headband - Hair Accessory - Boho Wide Headband,10.00,,
"Pandora Style Charm For Bracelet, 100% 925 Sterling Silver, Charm For Pandora Bracelet, Graduation Cap, Graduation Scroll, Graduation Charm",9.00,,
7.69 cwt Ametrine . Why Settle for Imitations? SEE VIDEO. 15.8x11.8x7.4mm. Appraisal available,25.00,,
"Elegant Logo, Beauty Logo and Watermark, Professional Business Logo Design, Photography Logo Design - S91",25.00,,
TURMERIC & HONEY SCRUB / Brightening scrub/glowing skin/Wholesale  Available. Send us a message for bulk orders,2.50,,
"Magickey Teknik®, 6 items package deal for a better global health, Woman Personal Beauty kit, a great wellness everyday . A GREAT GIFT",8.50,,
"Face Roller-Rose Quartz, Face and Eye Roller, Face Beauty Massager, Massage Tool, Skin care Massager, Rose Gold Plated, 14x5.5cm (391077005)",6.52,,
Vegan Suede Bow Clips PAIR | Knotted | Faux Suede | Toddler Hair Bows | Pigtails | Girl Bows | Non Slip Clips | Bow Clips Dogs |,12.00,,
"Cane Furnace Glass, Designer Beads, Jewel Tones Small size mix by Virginia Wilson Toccalino, 1 oz",30.00,,
"Handmade makeup bag, Zipper Box pouch, Cosmetic bag, Toiletry Storage",11.00,,
"Personalized Bathrobes for Teens, Bathrobes for Teenagers, Girls Cotton Hooded Bathrobes, Gifts for Young Boys, Embroidered Bathrobes",5.09,,
"10 -  6mm Brass Bells, Small Thai Brass Bell Charms, Nice Jingle, Golden Bells, Tiny Bell, Ethnic Bell Beads, Tribal Bell, Pack of 10,PS18",5.99,,
"Green Plaid Scrunchie, Scrunchies, Hair Ties",12.55,,
Vintage Disney AURORA  Figure PVC Cake Topper Rare Vintage Toy! Sleeping Beauty figure!,13.95,,
"Press On Nails, Matte Metallic Red and Black, Hard Gel Press Ons, Custom Nails, Apres Nails",14.00,,
Copper Masks 2.0 New (Safer & Stylish),24.70,,
Ammolite/Ammonite,20.00,,
GIPSY headbands - Female - 5 colors - One size fit,9.00,,
"Silicone Skincare Brush Applicator for hair removal, serums, clay masks, charcoal masks and turmeric face masks",14.00,,
ONE Laser Cut Clear Acrylic Blank Round Disc: Smooth Edge Transparent Plexiglass Circle 5/64 inch (2mm) thick,4.50,,
Rash Bash Eczema Relief Balm,15.00,,
"Thick Hair Claw Clip, Acetate Hair Clip, Hair Accessories for Her, Acrylic Hair Claw, Tortoise Hair Claw",26.07,,
CLEARANCE SALE!! Full Lace Box Braided Wig,39.39,,
Happy Birthday Silicone Cake Mold,131.28,,
Beast Magnetic Bookmark,"1,303.44",,
"Yoga Headband Bundle, Purple, Sky blue | Workout Headband Rush Shipping | Wide Twist Headband |  Womens Headband | Headband Bundle",18.00,,
Electronic Gift Card 100,7.20,,
Ammolite/Ammonite,12.00,,
GIPSY headbands - Female - 5 colors - One size fit,12.00,,
"Silicone Skincare Brush Applicator for hair removal, serums, clay masks, charcoal masks and turmeric face masks",14.00,,
OVERSIZED Black Silky Satin Scrunchie,24.70,,
CHOOSE YOUR PRINT - Diaper Cones (3 Pack),20.00,,
Painless Hair Removal Sponge | set of 2 sponges,9.00,,
Homespun Hannah Americana Doll VIP fabric panel,176.25,,
"Exclusive Natural Turquoise Horse Pendant Necklace, 925 Sterling Silver",235.00,,
Sisterhood | Adult Face Mask | Teen Masks| Calgary Face Masks,228.64,,
10 lbs Golden Wax 464 Soy Wax -Free shipping,285.80,,
"Cane Furnace Glass, Designer Beads, Jewel Tones Small size mix by Virginia Wilson Toccalino, 1 oz",8.34,,
Vegan Suede Bow Clips PAIR | Knotted | Faux Suede | Toddler Hair Bows | Pigtails | Girl Bows | Non Slip Clips | Bow Clips Dogs |,10.43,,
Ammolite/Ammonite,6.00,,
GIPSY headbands - Female - 5 colors - One size fit,13.99,,
"Silicone Skincare Brush Applicator for hair removal, serums, clay masks, charcoal masks and turmeric face masks",10.80,,
OVERSIZED Black Silky Satin Scrunchie,18.24,,
"Face Mask Cord Adjuster, Stop Lock, Arrêt Cordon,Elastic Tightener, Mask Accessory, Sliding Toggle, Ear Saver Strap for Face Mask Canada",26.06,,
"Velvet Scrunchies, Cute Velvet Scrunchies, Girl Scrunchies, Hair Accessories, Hair Elastic Décor, Hair Scrunchies, Mothers Day Gift",2.75,,
"Premium Cotton Adult Face Mask with Nose Wire and Filter Pocket, Pink Rose Print, Two Layer Premium Cotton Reusable Adult Face Mask",14.00,,
Peridot - Trillion Concave Cut 6-12 mm - 100% Natural AAA Grade - Best Quality - Shop Family Owned Since 1985 - Money Back Guarantee,24.70,,
Glowing Natural moonstone gemstone - loose moonstone cabochon 10.00 CTS - marquise shape 28 x 10 mm,20.00,,
Mothers Day care package,9.00,,
"Japanese Fabric Corgi Dog Face Mask Filter insert Pocket, 3ply Cotton, 600 thread count, Nose Wire, Washable, Adjustable Strap,Free Shipping",15.00,,
African Kampala Ankara,16.00,,
TURMERIC & HONEY SCRUB / Brightening scrub/glowing skin/Wholesale  Available. Send us a message for bulk orders,58.00,,
"Magickey Teknik®, 6 items package deal for a better global health, Woman Personal Beauty kit, a great wellness everyday . A GREAT GIFT",110.78,,
"Face Roller-Rose Quartz, Face and Eye Roller, Face Beauty Massager, Massage Tool, Skin care Massager, Rose Gold Plated, 14x5.5cm (391077005)",149.90,,
"Elegant Logo, Beauty Logo and Watermark, Professional Business Logo Design, Photography Logo Design - S91",25.00,,
"Winter Headbands Earwarmer Ear Warmer Brown and Blue Striped Womens Head Wraps, Winter Accessories by flower city threads",31.44,,
Summer Linen Face Mask | Free Shipping | Washable | Breathable | Filter Pocket | Triple Layer | Nose Wire | Adults,36.99,,
Red Yellow Tie Dye Headband Yoga Headband Womens Headband Hair Tube Womens Turban Slip On Headband Stretchy Headband Womens Gift for Her,39.99,,
"Neutral Foliage Shades Headband, Turban Head Wrap Band, Womens Wide Yoga Headband, Turband, Womens Turban, Hair Accessories, Gifts for Her",14.00,,
Handmade Scrunchies FREE SHIPPING in Canada,24.70,,
Art Deco Schuco Germany Monkey Ladies Powder Compact Cinnamon Mohair Plush 1920s Jointed 3.5 inches Rare Vanity Case,20.00,,
Sunshine Polishing Cloth for All Your Solid Metal Jewellery.  Great for Vintage Silver Earrings,9.00,,
"Groom, Best Man, Groomsmen Satin Face Mask With Nose Wire and Adjustable Soft Ear Strap",11.25,,
Ammolite/Ammonite,15.00,,
GIPSY headbands - Female - 5 colors - One size fit,7.82,,
"Silicone Skincare Brush Applicator for hair removal, serums, clay masks, charcoal masks and turmeric face masks",13.00,,
OVERSIZED Black Silky Satin Scrunchie,37.99,,
Rainbow Unicorn Kitten Facemask,209.00,,
"Weiner dog zippered make-up bag, Dachshund natural canvas cosmetic bag, dog lover, original dog design, suede feel dog, dog gift for her",60.00,,
"Baby headband, preemie to newborn headband, green, flower, stretch, photography, ready to ship, handmade, clearance",4.56,,
Frog Cake - Press On Nails | Kawaii | Cute | Japanese Nail Art | Hand Painted | Fake Nails | Reusable | Cottage Core | Spring Summer |,32.00,,
Good Vibes Press on Nails,14.00,,
"Headband, funny headband, hot mess, hair accessories, fashion accessories",24.70,,
"Princess Crowns, Bun Wraps Birthday Tiaras  Bridal Crowns Wedding  Accessories  ST. MALO Rose-Gold Crown ©",20.00,,
"Aromatherapy Cosmetic Bag, Essential Oil Case, Green, Toiletry Case, Young Living bag, DoTerra Case, Essential Oil Travel Clutch",9.00,,
Ammolite/Ammonite,13.00,,
GIPSY headbands - Female - 5 colors - One size fit,6.49,,
"Silicone Skincare Brush Applicator for hair removal, serums, clay masks, charcoal masks and turmeric face masks",12.99,,
OVERSIZED Black Silky Satin Scrunchie,58.65,,
"4 Stainless Steel Filigree Stamping Pendants, 24x21mm, Jewelry Making Supplies, Findings  G1125",4.61,,
"Rustic Antiqued Orange Beads, Indonesian Lampwork Glass Beads, 10mm, Textured Orange Glass Beads, Macrame Beads, Large Hole,  BB18-0513",23.99,,
"Quilting 100% Cotton ""Colorworks"" from Northcott - 2 Yard Minimum Order, See Details before buying",7.00,,
Chrysanthemum Face Mask,18.11,,
TRIPLE LAYER Red MAPLE Leaf Pleated Mask Design with Adjustable Ear Loops and Nose Wire Reusable Cotton 3-layer,13.50,,
"10mm Round Natural Bronze Lotus Charms, Small Lotus Charms, Lotus Flower, Bronze Charms, Lotus Flower Buddhist Charms, ST17-1002B",14.00,,
Natural black star diopside - loose asterism gemstone 4 piece -29.15 CRT - oval 14 x 10 mm,24.70,,
LIMITED STOCK: Vintage Gold Satin Scrunchie,20.00,,
Ammolite/Ammonite,9.00,,
GIPSY headbands - Female - 5 colors - One size fit,148.00,,
"Silicone Skincare Brush Applicator for hair removal, serums, clay masks, charcoal masks and turmeric face masks",13.29,,
OVERSIZED Black Silky Satin Scrunchie,18.99,,
Aplat Origami 3D Face Mask with Adjustable Elastics | Vancouver Island Pink,6.00,,
Adult Poppy Remembrance Handmade Face Mask Masque Cotton OEKO-TEX® Machine Wash,6.80,,
25mm Ocean Beach Round Cabochon DIY Jewelry,8.00,,
"Pink Chiffon, Pink chiffon Christmas, Soft pink material",11.25,,
Sterling silver galloping horse charm vintage #617 S,15.00,,
"Rainbow Parachute Reusable Mask, Two Layer 100% Cotton w/ Filter Pocket, Handmade in Toronto, Fun Masks, Masks for Kids,",25.00,,
Saturn Charm | Bead Alloy for Bracelet Necklace,13.00,,
FREE SHIPPING* // Headbands // from Neckties // Stretchy Headband Lot // OOAK // Womans Headwrap // Fabric // Adult Headband // Hairwrap,7.82,,
GIPSY headbands - Female - 5 colors - One size fit,14.00,,
"Silicone Skincare Brush Applicator for hair removal, serums, clay masks, charcoal masks and turmeric face masks",24.70,,
OVERSIZED Black Silky Satin Scrunchie,20.00,,
Super Max Extra Strong Skin Bleaching Body lotion.,9.00,,
Glossy Girl Bundle,10.00,,
LIMITED EDITION Oversized Scrunchie -- B+W,6.45,,
"Blue Gold Stone Beads, 10mm beads",15.00,,
2 x 100% Cotton Masks - Ninja Black- Made in Canada,18.00,,
Beaded pink barrette. Native American beaded barrette. Indigenous barrette. Tassel barrette. Fringed beaded barrette.,34.00,,
Admiral Blue - Matte Satin Scrunchie - Gift for her- Gift for him- Gift for them,14.50,,
CHARM,10.00,,
8mm Quartz Crystal Rondelle Beads Natural Gemstone Beads Clear Quartz Beads Bohemian Jewelry Beaded Jewelry Celestial   MAN18-0720K,3.75,,
